experiment_id,stage,sequence_id,sequence,seed,final_t1_competence
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2142,1.0661045594768581
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2143,1.0974124241442764
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2144,1.0328419888652751
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2145,1.0962636672032606
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2146,1.0910061713658605
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2147,1.0972801818017053
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2148,1.0946874050007787
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2149,1.0811612527836452
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2150,1.0970273311211585
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2151,1.0955475999816686
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2152,1.0922906711339129
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2153,1.069785723719212
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2154,1.0958758222934346
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2155,1.088604783176042
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2156,1.0853366658888208
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2157,1.082128756873523
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2158,1.086505248033138
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2159,1.0896276881159173
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2160,1.025311609545154
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2161,1.0174797726744755
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2162,1.09382527440781
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2163,1.0879657099768567
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2164,1.0977584318038698
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2165,1.0947234349560173
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2166,1.082173289975769
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2167,1.0949365911753701
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2168,1.0935011676951634
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2169,1.0875231958140028
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2170,1.0929705195251682
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2171,1.0945145046043556
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2172,1.0922886839789205
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2173,1.097977405681443
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2174,1.0837845731977036
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2175,1.0961909616617485
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2176,1.0834662921148064
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2177,1.0936256606252641
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2178,1.0968352358912412
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2179,1.0198444789475116
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2180,1.0818006547471697
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2181,1.0870821588290824
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2182,1.0829827153523155
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2183,1.0255502940348125
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2184,1.0975901620273132
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2185,1.082973042105352
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2186,1.0969408206857056
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2187,1.0888180213158358
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2188,1.08805292728178
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2189,1.08239898080731
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2190,1.080483050363715
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2191,1.0872640724361229
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2192,1.0736728027713076
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2193,1.0669088236528925
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2194,1.0302422476572726
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2195,1.0947272297440234
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2196,1.032665753080647
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2197,1.0712065226557386
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2198,1.0965473687678047
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2199,1.0812858966800951
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2200,1.0979725664728817
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2201,1.095913785614977
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2202,1.0967186927425197
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2203,1.0977356962555482
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2204,1.0953038713017318
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2205,1.0546092037014498
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2206,1.0650944475288158
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2207,1.0922624099769564
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2208,1.097083407260568
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2209,1.0912316592224711
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2210,1.0952337840646704
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2211,1.0975255906920647
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2212,1.0858801281289694
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2213,1.096401863155969
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2214,1.0981451543343261
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2215,1.0270763450072633
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2216,1.097618098536372
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2217,1.023251061724063
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2218,1.0928069252085688
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2219,1.0900556605954332
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2220,1.0962937027935973
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2221,1.092234537657849
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2222,1.0900818588297554
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2223,1.0977481821879032
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2224,1.0696816542485381
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2225,1.0740732317202764
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2226,1.0859319868077246
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2227,1.0759838024844985
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2228,1.0951019045451686
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2229,1.0961778756628886
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2230,1.0740499054441355
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2231,1.0880002823439452
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2232,1.097156154537274
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2233,1.0946819569932429
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2234,1.0950430686490653
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2235,1.0899829976739968
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2236,1.0872258781995894
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2237,1.076543162082888
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2238,1.0824479909749884
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2239,1.0967444213400008
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2240,1.066613835888716
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2241,1.0961652797114296
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2242,1.058944622816601
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2243,1.0936551972549864
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2244,1.0353366242304274
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2245,1.0925322851062027
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2246,1.0268441258788936
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2247,1.0971427571517416
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2248,1.0926364261345778
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq2_T1_second,T2->T1->T3,2249,1.0938548047872556
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2000,1.0960008964639696
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2001,1.0975974112632385
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2002,1.032166204573686
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2003,1.0978488683382517
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2004,1.0980509445133027
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2005,1.0980345378157634
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2006,1.0881741434994716
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2007,1.0979900047159101
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2008,1.0981136425637474
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2009,1.0929001367882152
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2010,1.086140169778688
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2011,1.0954322313202975
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2012,1.0971017880982763
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2013,1.0301316325474281
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2014,1.0979866534032745
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2015,1.0923752351419647
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2016,1.097830306936289
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2017,1.094577049033512
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2018,1.0966787315950557
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2019,1.0982309166602433
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2020,1.0949943571573117
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2021,1.0965031476368918
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2022,1.0913834116455945
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2023,1.0295562040923567
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2024,1.0933994369024873
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2025,1.0948468850011697
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2026,1.0960024688732797
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2027,1.0970981979547083
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2028,1.0981232886297885
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2029,1.0897808636299255
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2030,1.0971460202072487
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2031,1.094380847831922
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2032,1.097469076704026
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2033,1.0981581842462105
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2034,1.0975961651097568
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2035,1.0928718686542918
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2036,1.096527832930949
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2037,1.0980650313453457
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2038,1.0917965423778875
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2039,1.091954001275292
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2040,1.0969023241196092
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2041,1.0976606245764295
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2042,1.0907826906593054
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2043,1.0973401275633872
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2044,1.0977966906572294
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2045,1.0982077748606072
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2046,1.0963780435410593
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2047,1.0973145990552278
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2048,1.0980079396511373
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2049,1.0977386309898751
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2050,1.097229789654551
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2051,1.097723297824032
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2052,1.0977797258934365
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2053,1.097950014363902
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2054,1.0969744111322433
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2055,1.097286390804291
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2056,1.097200292244224
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2057,1.0862911818383767
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2058,1.098172208952767
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2059,1.095857689814379
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2060,1.0887021366058323
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2061,1.0982110205473725
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2062,1.0899770492762708
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2063,1.095416330186105
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2064,1.0971625124445088
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2065,1.0910073680824266
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2066,1.0980491822375917
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2067,1.0972814652801097
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2068,1.0966193767138697
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2069,1.0974119837092875
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2070,1.0979659905359753
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2071,1.0982401498884948
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2072,1.095385911577501
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2073,1.0888432834067527
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2074,1.0971813791544271
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2075,1.0963983940458573
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2076,1.0969697584482825
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2077,1.0980685644799746
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2078,1.0938582859618065
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2079,1.0972094711931921
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2080,1.0972594261684516
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2081,1.0961686041946284
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2082,1.096059708424605
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2083,1.0979491657926894
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2084,1.0279494354572651
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2085,1.0291335115151687
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2086,1.03370441085983
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2087,1.0978083823438483
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2088,1.0912123493727501
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2089,1.093356221917992
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2090,1.0342264505834886
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2091,1.0942909076518301
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2092,1.0801602570660103
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2093,1.097732766120462
D04_DIAGNOSTIC_ATTRIBUTION_INTERVENTIONAL,high_power,seq3_T1_last,T3->T2->T1,2094,1.0976400562151347
